Waktu Pesanan Dibuat,Jumlah,Returned Quantity,Total Pembayaran,Total Diskon,Ongkos Kirim Dibayar oleh Pembeli,Jumlah Terjual Bersih,Weekend
2025-03-23,2,0,36900,0.0,1000.0,2,1.0
2025-03-24,0,0,0,0.0,0.0,0,0.0
2025-03-25,0,0,0,0.0,0.0,0,0.0
2025-03-26,0,0,0,0.0,0.0,0,0.0
2025-03-27,0,0,0,0.0,0.0,0,0.0
2025-03-28,0,0,0,0.0,0.0,0,0.0
2025-03-29,0,0,0,0.0,0.0,0,0.0
2025-03-30,0,0,0,0.0,0.0,0,0.0
2025-03-31,0,0,0,0.0,0.0,0,0.0
2025-04-01,0,0,0,0.0,0.0,0,0.0
2025-04-02,0,0,0,0.0,0.0,0,0.0
2025-04-03,0,0,0,0.0,0.0,0,0.0
2025-04-04,2,0,44145,0.0,0.0,2,0.0
2025-04-05,1,0,77825,0.0,7200.0,1,1.0
2025-04-06,1,0,548177,0.0,63193.0,1,1.0
2025-04-07,4,0,274579,0.0,18110.0,4,0.0
2025-04-08,0,0,0,0.0,0.0,0,0.0
2025-04-09,1,0,64440,0.0,10000.0,1,0.0
2025-04-10,3,1,326102,0.0,1000.0,2,0.0
2025-04-11,1,0,46700,0.0,0.0,1,0.0
2025-04-12,1,0,27520,0.0,0.0,1,1.0
2025-04-13,0,0,0,0.0,0.0,0,0.0
2025-04-14,1,0,37400,0.0,0.0,1,0.0
2025-04-15,1,0,57160,0.0,14500.0,1,0.0
2025-04-16,0,0,0,0.0,0.0,0,0.0
2025-04-17,1,0,23880,0.0,0.0,1,0.0
2025-04-18,2,0,83680,0.0,19500.0,2,0.0
2025-04-19,4,0,286900,0.0,500000.0,4,1.0
2025-04-20,2,0,208127,0.0,80000.0,2,1.0
2025-04-21,3,0,231200,0.0,72000.0,3,0.0
2025-04-22,0,0,0,0.0,0.0,0,0.0
2025-04-23,1,0,58200,0.0,4000.0,1,0.0
2025-04-24,3,0,146500,0.0,2000.0,3,0.0
2025-04-25,0,0,0,0.0,0.0,0,0.0
2025-04-26,1,0,81000,0.0,0.0,1,1.0
2025-04-27,1,0,22840,0.0,0.0,1,1.0
2025-04-28,2,1,62191,0.0,0.0,1,0.0
2025-04-29,1,0,32310,0.0,0.0,1,0.0
2025-04-30,0,0,0,0.0,0.0,0,0.0
2025-05-01,4,0,95604,0.0,0.0,4,0.0
2025-05-02,1,0,194139,0.0,0.0,1,0.0
2025-05-03,0,0,0,0.0,0.0,0,0.0
2025-05-04,0,0,0,0.0,0.0,0,0.0
2025-05-05,2,0,101750,0.0,1000.0,2,0.0
2025-05-06,2,0,90000,0.0,1000.0,2,0.0
2025-05-07,2,0,90842,0.0,8200.0,2,0.0
2025-05-08,1,0,32500,0.0,0.0,1,0.0
2025-05-09,2,0,54500,0.0,0.0,2,0.0
2025-05-10,0,0,0,0.0,0.0,0,0.0
2025-05-11,2,0,54500,0.0,500000.0,2,1.0
2025-05-12,1,0,27000,0.0,0.0,1,0.0
2025-05-13,0,0,0,0.0,0.0,0,0.0
2025-05-14,1,0,127900,0.0,5000.0,1,0.0
2025-05-15,0,0,0,0.0,0.0,0,0.0
2025-05-16,0,0,0,0.0,0.0,0,0.0
2025-05-17,1,0,27000,0.0,0.0,1,1.0
2025-05-18,0,0,0,0.0,0.0,0,0.0
2025-05-19,1,0,22900,0.0,0.0,1,0.0
2025-05-20,1,0,18500,0.0,0.0,1,0.0
2025-05-21,1,0,28000,0.0,1000.0,1,0.0
2025-05-22,1,0,22598,0.0,0.0,1,0.0
2025-05-23,0,0,0,0.0,0.0,0,0.0
2025-05-24,0,0,0,0.0,0.0,0,0.0
2025-05-25,1,0,27000,0.0,0.0,1,1.0
2025-05-26,1,0,14900,0.0,0.0,1,0.0
2025-05-27,3,0,102986,0.0,18986.0,3,0.0
2025-05-28,12,0,376697,0.0,0.0,12,0.0
2025-05-29,0,0,0,0.0,0.0,0,0.0
2025-05-30,0,0,0,0.0,0.0,0,0.0
2025-05-31,0,0,0,0.0,0.0,0,0.0
2025-06-01,0,0,0,0.0,0.0,0,0.0
2025-06-02,1,0,14000,0.0,0.0,1,0.0
2025-06-03,1,0,27000,0.0,0.0,1,0.0
2025-06-04,1,0,19250,0.0,0.0,1,0.0
2025-06-05,2,0,110700,0.0,28500.0,2,0.0
2025-06-06,4,0,45400,0.0,400000.0,4,0.0
2025-06-07,2,1,150198,0.0,0.0,1,1.0
2025-06-08,0,0,0,0.0,0.0,0,0.0
2025-06-09,0,0,0,0.0,0.0,0,0.0
2025-06-10,0,0,0,0.0,0.0,0,0.0
2025-06-11,0,0,0,0.0,0.0,0,0.0
2025-06-12,0,0,0,0.0,0.0,0,0.0
2025-06-13,0,0,0,0.0,0.0,0,0.0
2025-06-14,0,0,0,0.0,0.0,0,0.0
2025-06-15,0,0,0,0.0,0.0,0,0.0
2025-06-16,1,0,47500,0.0,0.0,1,0.0
2025-06-17,1,0,159713,0.0,30958.0,1,0.0
2025-06-18,0,0,0,0.0,0.0,0,0.0
2025-06-19,0,0,0,0.0,0.0,0,0.0
2025-06-20,0,0,0,0.0,0.0,0,0.0
2025-06-21,0,0,0,0.0,0.0,0,0.0
2025-06-22,0,0,0,0.0,0.0,0,0.0
2025-06-23,0,0,0,0.0,0.0,0,0.0
2025-06-24,0,0,0,0.0,0.0,0,0.0
2025-06-25,0,0,0,0.0,0.0,0,0.0
2025-06-26,0,0,0,0.0,0.0,0,0.0
2025-06-27,0,0,0,0.0,0.0,0,0.0
2025-06-28,0,0,0,0.0,0.0,0,0.0
2025-06-29,0,0,0,0.0,0.0,0,0.0
2025-06-30,0,0,0,0.0,0.0,0,0.0
2025-07-01,0,0,0,0.0,0.0,0,0.0
2025-07-02,0,0,0,0.0,0.0,0,0.0
2025-07-03,0,0,0,0.0,0.0,0,0.0
2025-07-04,0,0,0,0.0,0.0,0,0.0
2025-07-05,0,0,0,0.0,0.0,0,0.0
2025-07-06,0,0,0,0.0,0.0,0,0.0
2025-07-07,0,0,0,0.0,0.0,0,0.0
2025-07-08,0,0,0,0.0,0.0,0,0.0
2025-07-09,0,0,0,0.0,0.0,0,0.0
2025-07-10,0,0,0,0.0,0.0,0,0.0
2025-07-11,0,0,0,0.0,0.0,0,0.0
2025-07-12,0,0,0,0.0,0.0,0,0.0
2025-07-13,0,0,0,0.0,0.0,0,0.0
2025-07-14,0,0,0,0.0,0.0,0,0.0
2025-07-15,0,0,0,0.0,0.0,0,0.0
2025-07-16,0,0,0,0.0,0.0,0,0.0
2025-07-17,0,0,0,0.0,0.0,0,0.0
2025-07-18,0,0,0,0.0,0.0,0,0.0
2025-07-19,0,0,0,0.0,0.0,0,0.0
2025-07-20,0,0,0,0.0,0.0,0,0.0
2025-07-21,0,0,0,0.0,0.0,0,0.0
2025-07-22,0,0,0,0.0,0.0,0,0.0
2025-07-23,0,0,0,0.0,0.0,0,0.0
2025-07-24,0,0,0,0.0,0.0,0,0.0
2025-07-25,0,0,0,0.0,0.0,0,0.0
2025-07-26,0,0,0,0.0,0.0,0,0.0
2025-07-27,0,0,0,0.0,0.0,0,0.0
2025-07-28,0,0,0,0.0,0.0,0,0.0
2025-07-29,0,0,0,0.0,0.0,0,0.0
2025-07-30,0,0,0,0.0,0.0,0,0.0
2025-07-31,0,0,0,0.0,0.0,0,0.0
2025-08-01,2,0,153072,0.0,0.0,2,0.0
2025-08-02,1,0,12000,0.0,0.0,1,1.0
2025-08-03,1,0,19000,0.0,0.0,1,1.0
2025-08-04,0,0,0,0.0,0.0,0,0.0
2025-08-05,1,0,37500,0.0,0.0,1,0.0
2025-08-06,1,0,34000,0.0,5500.0,1,0.0
2025-08-07,0,0,0,0.0,0.0,0,0.0
2025-08-08,2,0,28400,0.0,0.0,2,0.0
2025-08-09,0,0,0,0.0,0.0,0,0.0
2025-08-10,1,0,236000,0.0,20000.0,1,1.0
2025-08-11,0,0,0,0.0,0.0,0,0.0
2025-08-12,0,0,0,0.0,0.0,0,0.0
2025-08-13,1,0,120000,0.0,20000.0,1,0.0
2025-08-14,0,0,0,0.0,0.0,0,0.0
2025-08-15,1,0,152474,0.0,49974.0,1,0.0
2025-08-16,0,0,0,0.0,0.0,0,0.0
2025-08-17,1,0,132500,0.0,30000.0,1,1.0
2025-08-18,0,0,0,0.0,0.0,0,0.0
2025-08-19,0,0,0,0.0,0.0,0,0.0
2025-08-20,0,0,0,0.0,0.0,0,0.0
2025-08-21,0,0,0,0.0,0.0,0,0.0
2025-08-22,0,0,0,0.0,0.0,0,0.0
2025-08-23,0,0,0,0.0,0.0,0,0.0
2025-08-24,1,0,75000,0.0,0.0,1,1.0
2025-08-25,3,0,91400,0.0,16500.0,3,0.0
2025-08-26,1,0,23500,0.0,0.0,1,0.0
2025-08-27,0,0,0,0.0,0.0,0,0.0
2025-08-28,3,0,115682,0.0,0.0,3,0.0
2025-08-29,2,0,114139,0.0,0.0,2,0.0
2025-08-30,0,0,0,0.0,0.0,0,0.0
2025-08-31,0,0,0,0.0,0.0,0,0.0
2025-09-01,0,0,0,0.0,0.0,0,0.0
2025-09-02,1,0,16230,0.0,0.0,1,0.0
2025-09-03,2,0,104400,0.0,0.0,2,0.0
2025-09-04,3,0,123900,0.0,0.0,3,0.0
2025-09-05,2,0,31000,0.0,0.0,2,0.0
2025-09-06,0,0,0,0.0,0.0,0,0.0
2025-09-07,0,0,0,0.0,0.0,0,0.0
2025-09-08,0,0,0,0.0,0.0,0,0.0
2025-09-09,1,0,210000,0.0,0.0,1,0.0
2025-09-10,0,0,0,0.0,0.0,0,0.0
2025-09-11,0,0,0,0.0,0.0,0,0.0
2025-09-12,0,0,0,0.0,0.0,0,0.0
2025-09-13,2,0,79327,0.0,10000.0,2,1.0
2025-09-14,0,0,0,0.0,0.0,0,0.0
2025-09-15,0,0,0,0.0,0.0,0,0.0
2025-09-16,0,0,0,0.0,0.0,0,0.0
2025-09-17,1,0,17000,0.0,0.0,1,0.0
2025-09-18,2,0,30025,0.0,0.0,2,0.0
2025-09-19,1,0,100000,0.0,0.0,1,0.0
2025-09-20,0,0,0,0.0,0.0,0,0.0
2025-09-21,1,0,76000,0.0,0.0,1,1.0
2025-09-22,0,0,0,0.0,0.0,0,0.0
2025-09-23,0,0,0,0.0,0.0,0,0.0
2025-09-24,1,0,16305,0.0,0.0,1,0.0
2025-09-25,2,0,71500,0.0,0.0,2,0.0
2025-09-26,1,0,46400,0.0,0.0,1,0.0
2025-09-27,0,0,0,0.0,0.0,0,0.0
2025-09-28,2,0,39900,0.0,0.0,2,1.0
2025-09-29,0,0,0,0.0,0.0,0,0.0
2025-09-30,0,0,0,0.0,0.0,0,0.0
2025-10-01,1,0,17000,0.0,0.0,1,0.0
2025-10-02,2,0,204500,0.0,0.0,2,0.0
2025-10-03,0,0,0,0.0,0.0,0,0.0
2025-10-04,4,0,200206,0.0,0.0,4,1.0
2025-10-05,1,0,107063,0.0,8500.0,1,1.0
2025-10-06,3,0,48895,0.0,0.0,3,0.0
2025-10-07,0,0,0,0.0,0.0,0,0.0
2025-10-08,2,0,57000,0.0,0.0,2,0.0
2025-10-09,0,0,0,0.0,0.0,0,0.0
2025-10-10,1,0,16128,0.0,0.0,1,0.0
2025-10-11,0,0,0,0.0,0.0,0,0.0
2025-10-12,0,0,0,0.0,0.0,0,0.0
2025-10-13,1,0,24868,0.0,0.0,1,0.0
2025-10-14,0,0,0,0.0,0.0,0,0.0
2025-10-15,0,0,0,0.0,0.0,0,0.0
2025-10-16,4,0,101500,0.0,2000.0,4,0.0
2025-10-17,0,0,0,0.0,0.0,0,0.0
2025-10-18,0,0,0,0.0,0.0,0,0.0
2025-10-19,1,0,65500,0.0,0.0,1,1.0
2025-10-20,1,0,116000,0.0,16000.0,1,0.0
2025-10-21,1,0,30680,0.0,3500.0,1,0.0
2025-10-22,0,0,0,0.0,0.0,0,0.0
2025-10-23,2,0,25500,0.0,0.0,2,0.0
2025-10-24,0,0,0,0.0,0.0,0,0.0
2025-10-25,0,0,0,0.0,0.0,0,0.0
2025-10-26,2,0,65400,0.0,0.0,2,1.0
2025-10-27,5,0,99500,0.0,9500.0,5,0.0
2025-10-28,0,0,0,0.0,0.0,0,0.0
2025-10-29,1,0,66200,0.0,7500.0,1,0.0
2025-10-30,3,0,46220,0.0,0.0,3,0.0
2025-10-31,2,0,37230,0.0,5000.0,2,0.0
2025-11-01,0,0,0,0.0,0.0,0,0.0
2025-11-02,0,0,0,0.0,0.0,0,0.0
2025-11-03,1,0,24000,0.0,7000.0,1,0.0
2025-11-04,0,0,0,0.0,0.0,0,0.0
2025-11-05,0,0,0,0.0,0.0,0,0.0
2025-11-06,0,0,0,0.0,0.0,0,0.0
2025-11-07,0,0,0,0.0,0.0,0,0.0
2025-11-08,0,0,0,0.0,0.0,0,0.0
2025-11-09,0,0,0,0.0,0.0,0,0.0
2025-11-10,1,0,17900,0.0,0.0,1,0.0
2025-11-11,2,0,118500,0.0,3000.0,2,0.0
2025-11-12,3,0,171500,0.0,0.0,3,0.0
2025-11-13,3,2,16348,0.0,0.0,1,0.0
2025-11-14,0,0,0,0.0,0.0,0,0.0
2025-11-15,2,0,32470,0.0,0.0,2,1.0
2025-11-16,2,1,77900,0.0,0.0,1,1.0
2025-11-17,1,0,16233,0.0,0.0,1,0.0
2025-11-18,1,0,17000,0.0,0.0,1,0.0
